ID_Error_V1_Out,ERR_RDG_M_TMatrix_ABS_CRS,ERR_RDG_M_TMatrix_SCA_CRS,ERR_RDG_M_TMatrix_ABS_CRS_Percent,ERR_RDG_M_TMatrix_SCA_CRS_Percent,created_at,updated_at,MLink
1822,0.0005063467702402914,-5.351218579166692e-05,4.16596107829439,-11.763589039352867,2019-07-16 07:43:32,2019-07-16 07:43:32,1822
1823,-0.0015223106758150257,0.001045759788023848,-2.509097705179724,8.85150070979079,2019-07-16 07:43:32,2019-07-16 07:43:32,1823
1824,-0.003077807333196068,-2.107245272833129e-05,-12.391640103245326,-0.6784706342081345,2019-07-16 07:43:32,2019-07-16 07:43:32,1824
1825,-0.0016168816924544615,-6.941043322526545e-05,-11.995681184236595,-4.751617652551656,2019-07-16 07:43:32,2019-07-16 07:43:32,1825
1826,-0.002040325704847294,-0.0001680073223296851,-17.267194248462673,-3.374279758537069,2019-07-16 07:43:32,2019-07-16 07:43:32,1826
1827,-0.0001073114730024948,-6.08654518691503e-05,-18.103514631829373,-32.19312402249017,2019-07-16 07:43:32,2019-07-16 07:43:32,1827
1828,-0.0020580243662851818,-0.00032753154854752705,-8.394703367123459,-6.844785624683515,2019-07-16 07:43:32,2019-07-16 07:43:32,1828
1829,-0.002299857019220876,0.0022587900005214515,-2.354304169631117,17.34590455809101,2019-07-16 07:43:32,2019-07-16 07:43:32,1829
1830,-0.00032581624137541335,-2.678036505439017e-05,-15.858861001784426,-20.699688191937252,2019-07-16 07:43:32,2019-07-16 07:43:32,1830
1831,-0.0011866366550896553,-0.0006207132202195036,-18.123390014480382,-8.711068507095696,2019-07-16 07:43:32,2019-07-16 07:43:32,1831
1832,-0.0020587931297293047,-3.849187509919803e-05,-19.187545194985404,-1.2692766167755145,2019-07-16 07:43:32,2019-07-16 07:43:32,1832
1833,-0.008665994071134827,-0.00031174501604646677,-17.973315820905412,-2.6673349056581332,2019-07-16 07:43:32,2019-07-16 07:43:32,1833
1834,-0.01164586770696026,0.0036162326655720138,-7.5764592092465435,7.218931632700887,2019-07-16 07:43:32,2019-07-16 07:43:32,1834
1835,0.022512298126420492,0.006369343935893623,18.77603646878567,41.08269079817496,2019-07-16 07:43:32,2019-07-16 07:43:32,1835
1836,-7.974240992143917e-05,-6.564834982475705e-07,-3.456434965576228,-2.8286190986113846,2019-07-16 07:43:32,2019-07-16 07:43:32,1836
1837,-0.004081486708001587,0.0012233953342753192,-7.729437603553028,13.62059812579488,2019-07-16 07:43:32,2019-07-16 07:43:32,1837
1838,-0.0004244525358813739,-0.00035227833469996764,-16.858288399977088,-28.203165483318816,2019-07-16 07:43:32,2019-07-16 07:43:32,1838
1839,-0.014397389473266143,-0.0021071477540980437,-23.519475323900267,-8.87862344025627,2019-07-16 07:43:32,2019-07-16 07:43:32,1839
1840,-0.0011363229202849972,-0.0003882418721531094,-17.01553561893605,-18.10356075986331,2019-07-16 07:43:32,2019-07-16 07:43:32,1840
1841,-0.012842865107757282,-0.00018246014359888082,-21.8061107167651,-0.9102583048367098,2019-07-16 07:43:32,2019-07-16 07:43:32,1841
1842,-0.00038915872504331897,-0.00018814795989840138,-5.825247524178054,-9.364475292218819,2019-07-16 07:43:32,2019-07-16 07:43:32,1842
1843,-0.002788617948575217,-0.000242288918492864,-12.817398173357498,-8.456811901154257,2019-07-16 07:43:32,2019-07-16 07:43:32,1843
1844,-0.0186045717002462,0.0079344774993396,-15.764986158037088,14.626408211989729,2019-07-16 07:43:32,2019-07-16 07:43:32,1844
1845,-0.0021495639815534155,3.7922223054995874e-05,-17.650532589522978,0.7010900604936349,2019-07-16 07:43:32,2019-07-16 07:43:32,1845
1846,-0.004079516799321049,8.827067648194377e-05,-10.558985101164852,1.680961641657513,2019-07-16 07:43:32,2019-07-16 07:43:32,1846
1847,-7.680964522874904e-05,-3.961637823645421e-05,-12.566027522649796,-12.594185477480876,2019-07-16 07:43:32,2019-07-16 07:43:32,1847
1848,-0.0009268208828963989,-0.00022439269319962798,-14.595237569559663,-38.413425536199235,2019-07-16 07:43:32,2019-07-16 07:43:32,1848
1849,-0.0011136288914997661,0.013999287467290438,-0.5730621972597312,30.291148339628975,2019-07-16 07:43:32,2019-07-16 07:43:32,1849
1850,-0.005156498273909433,-0.0008188238504184021,-13.025097357463343,-10.721171592671777,2019-07-16 07:43:32,2019-07-16 07:43:32,1850
1851,-4.355160447731634e-05,-3.274981117221494e-06,-3.5011362784483,-32.340667794106174,2019-07-16 07:43:32,2019-07-16 07:43:32,1851
1852,-0.001887290019937827,-1.4901516257533486e-05,-10.557788901158764,-0.6901449552250706,2019-07-16 07:43:32,2019-07-16 07:43:32,1852
1853,-0.0020565497204969793,-0.0008053587839325092,-23.148149884409733,-11.593626728238622,2019-07-16 07:43:32,2019-07-16 07:43:32,1853
1854,-0.0009033716177786845,0.0019971238212304005,-1.4056184860565397,16.674643766675246,2019-07-16 07:43:32,2019-07-16 07:43:32,1854
1855,-0.005377279819865395,0.00444934757493553,-6.525443051429846,17.60557494740715,2019-07-16 07:43:32,2019-07-16 07:43:32,1855
1856,-0.00010459388706682298,-3.82919960140155e-05,-2.8996569709607116,-2.1917959617982152,2019-07-16 07:43:32,2019-07-16 07:43:32,1856
1857,-0.0006677089884299172,0.0002751343207471483,-2.085769938555008,10.312506357306052,2019-07-16 07:43:32,2019-07-16 07:43:32,1857
1858,-0.00018451540938473892,-1.0119830383905879e-05,-4.860690493161937,-10.386178493712755,2019-07-16 07:43:32,2019-07-16 07:43:32,1858
1859,-0.00029387536692281985,-1.1213162156366979e-05,-4.921612938395928,-6.393981659992017,2019-07-16 07:43:32,2019-07-16 07:43:32,1859
1860,-0.0010260276725147879,-6.770973836819365e-05,-11.014901233938408,-11.783120850675559,2019-07-16 07:43:32,2019-07-16 07:43:32,1860
1861,-0.011919234005225002,0.0010281592292288202,-9.499712863616718,4.088129021786172,2019-07-16 07:43:32,2019-07-16 07:43:32,1861
1862,-0.00013648089695522778,-1.0603761214879923e-05,-10.004284677942556,-30.910386962603212,2019-07-16 07:43:32,2019-07-16 07:43:32,1862
1863,0.006632367621893748,0.0025894913556121692,10.108088867542623,33.036188053656744,2019-07-16 07:43:32,2019-07-16 07:43:32,1863
1864,-0.00042778195829033827,-1.8460597387302233e-05,-11.842637191088187,-12.082985402999745,2019-07-16 07:43:32,2019-07-16 07:43:32,1864
1865,-0.00017175821248222316,0.0011004746005690174,-0.2646129360682555,15.907056476271757,2019-07-16 07:43:32,2019-07-16 07:43:32,1865
1866,-0.00025055561654604286,-1.58159603366909e-05,-5.960383816432535,-13.577492920332231,2019-07-16 07:43:32,2019-07-16 07:43:32,1866
1867,-0.00027115721513037213,3.145710995260582e-05,-2.157130413082716,5.589420358907386,2019-07-16 07:43:32,2019-07-16 07:43:32,1867
1868,-0.010244929565076584,-0.0001820799627170149,-19.423763992560932,-1.5202322474050738,2019-07-16 07:43:32,2019-07-16 07:43:32,1868
1869,-0.0009570102655207742,3.872698430494481e-05,-5.101969139090306,2.9403026663704317,2019-07-16 07:43:32,2019-07-16 07:43:32,1869
1870,0.0027639907098107735,0.0009835012681985074,5.0715045459012265,17.12486599509285,2019-07-16 07:43:32,2019-07-16 07:43:32,1870
1871,0.000774421928474001,-0.00012499010474139907,3.939777624840687,-10.640285142067993,2019-07-16 07:43:32,2019-07-16 07:43:32,1871
1872,-0.003126854016183669,-0.00040255706087297127,-16.98295002082491,-10.968279373131178,2019-07-16 07:43:32,2019-07-16 07:43:32,1872
1873,-0.002038607614040798,-0.00031766599614495934,-19.790650969864476,-14.7249318893495,2019-07-16 07:43:32,2019-07-16 07:43:32,1873
1874,-0.0026313413910203625,-6.426413509502621e-05,-18.887355498292628,-5.641894356570875,2019-07-16 07:43:32,2019-07-16 07:43:32,1874
1875,0.012136448927017632,0.021148491321280553,7.4155795339531005,43.31406294951577,2019-07-16 07:43:32,2019-07-16 07:43:32,1875
1876,0.03855313974457539,0.014155541378604829,15.914502530211376,33.48216743595077,2019-07-16 07:43:32,2019-07-16 07:43:32,1876
1877,-0.0028070721151731842,-8.51366716255175e-05,-9.312714914301743,-2.0781483327478596,2019-07-16 07:43:32,2019-07-16 07:43:32,1877
1878,-0.0063877583616518815,-0.0006012984929749084,-20.427494049523364,-8.509368464153937,2019-07-16 07:43:32,2019-07-16 07:43:32,1878
1879,-0.018629888971835033,0.028658805578088063,-9.42437246354718,34.53463997381062,2019-07-16 07:43:32,2019-07-16 07:43:32,1879
1880,-0.004806705025922499,0.0010276698823276588,-9.025644681091075,8.276354914163894,2019-07-16 07:43:32,2019-07-16 07:43:32,1880
1881,0.008198132223810805,0.0018425275091885954,10.954671397652264,27.581726071435686,2019-07-16 07:43:32,2019-07-16 07:43:32,1881
1882,0.007392881455119937,0.002162252568663271,11.96141006553717,35.28035266182424,2019-07-16 07:43:32,2019-07-16 07:43:32,1882
1883,-0.0021873521979060753,-0.000979156194600429,-24.491720185045367,-16.613598448556253,2019-07-16 07:43:32,2019-07-16 07:43:32,1883
1884,-0.0035231785243812377,0.0013310289482527193,-2.43839201081291,4.42555855526039,2019-07-16 07:43:32,2019-07-16 07:43:32,1884
1885,-0.002916960441089592,0.001629084401476419,-4.21934137088598,9.563700703429758,2019-07-16 07:43:32,2019-07-16 07:43:32,1885
1886,-0.0007303464322742344,-0.00016782380692746747,-23.782097887566945,-15.253570727675084,2019-07-16 07:43:32,2019-07-16 07:43:32,1886
1887,-0.0011934829798659913,0.0004491982812673599,-2.2023763515824775,9.84593061212322,2019-07-16 07:43:32,2019-07-16 07:43:32,1887
1888,0.001895280009445323,0.0003437094263998218,5.149538178724906,10.201520140267748,2019-07-16 07:43:32,2019-07-16 07:43:32,1888
1889,0.0006166443605707366,0.0015579174093825047,0.995382862901329,22.374424517581286,2019-07-16 07:43:32,2019-07-16 07:43:32,1889
1890,-0.01900037056435916,0.0010144440704496754,-20.664413640747057,2.5421950895648573,2019-07-16 07:43:32,2019-07-16 07:43:32,1890
1891,-0.010373304449689324,0.0010592998089844342,-11.780181744954008,6.577629246437677,2019-07-16 07:43:32,2019-07-16 07:43:32,1891
1892,-0.0006093110075863545,-7.461790168458538e-05,-3.8972479372921134,-9.149981906281761,2019-07-16 07:43:32,2019-07-16 07:43:32,1892
1893,-0.00029871582302228895,-4.2479615845308436e-05,-2.0291490238028507,-7.3001403155955185,2019-07-16 07:43:32,2019-07-16 07:43:32,1893
1894,2.582869946843918e-06,-3.025961547596061e-06,0.39623239958661216,-40.65403225848314,2019-07-16 07:43:32,2019-07-16 07:43:32,1894
1895,-0.0164497791840966,0.002655681744866844,-15.15181643500899,10.205862497714426,2019-07-16 07:43:32,2019-07-16 07:43:32,1895
1896,-0.01035772304660415,0.001133141462821533,-16.16155830371458,4.003576245330389,2019-07-16 07:43:32,2019-07-16 07:43:32,1896
1897,-0.0005186462681802861,-0.00013115956257061373,-14.154739972547459,-30.614308939618542,2019-07-16 07:43:32,2019-07-16 07:43:32,1897
1898,-0.0005864045792906529,-0.0003209321697757995,-17.058000801821112,-33.950269033772194,2019-07-16 07:43:32,2019-07-16 07:43:32,1898
1899,-0.012657179253764006,0.0002429179954745355,-13.88624777180927,1.602665522446606,2019-07-16 07:43:32,2019-07-16 07:43:32,1899
1900,-0.0039519796010100425,-0.0007262526290935372,-11.218488757395255,-12.024555490470094,2019-07-16 07:43:32,2019-07-16 07:43:32,1900
1901,-0.0028773193862098494,-0.0002922745880646634,-10.357367942948224,-5.464219757170157,2019-07-16 07:43:32,2019-07-16 07:43:32,1901
1902,-0.0010345544600208001,-4.9199362042025226e-05,-16.242114408715494,-8.793753839274897,2019-07-16 07:43:32,2019-07-16 07:43:32,1902
1903,-0.004910207766266539,0.000679007853659856,-9.594974251275747,7.629048747425521,2019-07-16 07:43:32,2019-07-16 07:43:32,1903
1904,-0.0033222481486145676,0.00010981138556382308,-10.187759032552817,0.9721154151728515,2019-07-16 07:43:32,2019-07-16 07:43:32,1904
1905,-0.006699630272544108,-0.0003384807199998824,-15.24566273761926,-3.593686749148706,2019-07-16 07:43:32,2019-07-16 07:43:32,1905
1906,-0.000632140680821379,-8.013852861460356e-05,-11.33015075759053,-28.161975998978857,2019-07-16 07:43:32,2019-07-16 07:43:32,1906
1907,-0.0011139976526550208,-2.0509786262990943e-05,-5.853564977751806,-1.2940722436097425,2019-07-16 07:43:32,2019-07-16 07:43:32,1907
1908,-4.715254468554694e-05,-2.3061237862139067e-06,-5.535348060929544,-14.13486833193974,2019-07-16 07:43:32,2019-07-16 07:43:32,1908
1909,-0.0019507483985757635,-0.00019144629966932262,-6.712944238206683,-5.06868519096977,2019-07-16 07:43:32,2019-07-16 07:43:32,1909
1910,-0.0007667534426695745,-6.434745065439992e-06,-5.121513527358852,-0.6131921327379796,2019-07-16 07:43:32,2019-07-16 07:43:32,1910
1911,-0.0005287510976099983,-1.8285980336284748e-06,-3.6181204167551893,-0.2222769609593445,2019-07-16 07:43:32,2019-07-16 07:43:32,1911
1912,-0.0005493170370462609,0.0006947474341725197,-1.2929871995093842,14.78221465643029,2019-07-16 07:43:32,2019-07-16 07:43:32,1912
1913,1.582630055991521e-05,-4.173709029493671e-06,0.8108814009460759,-19.86766301181017,2019-07-16 07:43:32,2019-07-16 07:43:32,1913
1914,-0.0003608884394647883,-4.600685916776762e-05,-6.563553234394673,-30.772071432050012,2019-07-16 07:43:32,2019-07-16 07:43:32,1914
1915,-0.0013226928624996885,-0.00023144158046368364,-18.593507553051673,-33.23595393679067,2019-07-16 07:43:32,2019-07-16 07:43:32,1915
1916,-0.0008560364983560626,-8.875039163557009e-05,-15.280905286699785,-7.977025408001791,2019-07-16 07:43:32,2019-07-16 07:43:32,1916
1917,-0.002530375145585004,-8.36254857671657e-05,-20.806383277235238,-7.205594554155071,2019-07-16 07:43:32,2019-07-16 07:43:32,1917
1918,-0.0006044927228765206,-6.076552809380946e-05,-5.278085582738218,-8.365755331699134,2019-07-16 07:43:32,2019-07-16 07:43:32,1918
1919,-0.0013037994910728569,-0.0007643346864156579,-16.001562355644214,-25.31916994059922,2019-07-16 07:43:32,2019-07-16 07:43:32,1919
1920,-0.001239722209811405,-0.0002094043781092622,-8.188626171524724,-17.340764913476004,2019-07-16 07:43:32,2019-07-16 07:43:32,1920
1921,-0.0016769133809180297,0.001599731583160584,-2.893258351984665,17.109041483878787,2019-07-16 07:43:32,2019-07-16 07:43:32,1921
1922,-0.00030508949891780413,-6.287317489629881e-06,-11.795075949039138,-13.436692617588282,2019-07-16 07:43:32,2019-07-16 07:43:32,1922
1923,-0.000934165267423977,0.0001839397355330324,-3.560742899312473,9.569311991879696,2019-07-16 07:43:32,2019-07-16 07:43:32,1923
1924,-0.004116284863586664,-0.00037813624290203946,-15.315736478234019,-8.408726831950068,2019-07-16 07:43:32,2019-07-16 07:43:32,1924
1925,-0.0014428438630869134,-6.172404624506123e-05,-11.526760584214966,-7.248233348552401,2019-07-16 07:43:32,2019-07-16 07:43:32,1925
1926,-0.008156774140077273,-0.0004266945650307842,-18.45217079994884,-3.0675553976222334,2019-07-16 07:43:32,2019-07-16 07:43:32,1926
1927,-0.018702259135609686,-0.004396330991019168,-9.6833604666229,-6.144486860705116,2019-07-16 07:43:32,2019-07-16 07:43:32,1927
1928,-0.007164948286458677,0.0006264272289673874,-12.227714119309157,8.146554051608119,2019-07-16 07:43:32,2019-07-16 07:43:32,1928
1929,-0.0049203090100150846,-8.539277945181484e-05,-14.237948910687054,-1.6967731659277074,2019-07-16 07:43:32,2019-07-16 07:43:32,1929
1930,-0.0017218917529594718,5.24190193666572e-05,-6.882375633319867,2.1012694654820874,2019-07-16 07:43:32,2019-07-16 07:43:32,1930
1931,-0.001500910912307317,1.2751752776788565e-05,-6.938761956373376,0.7948195056596031,2019-07-16 07:43:32,2019-07-16 07:43:32,1931
1932,-0.00015362608402232693,0.0023145036153809366,-0.22617866857892405,23.715937049530783,2019-07-16 07:43:32,2019-07-16 07:43:32,1932
1933,-0.0007370755698043375,0.0004425689002840675,-1.6470014803722375,6.639543322267617,2019-07-16 07:43:32,2019-07-16 07:43:32,1933
1934,-0.0062324135400296755,0.0010787943069969655,-11.075738713178184,12.51193769256762,2019-07-16 07:43:32,2019-07-16 07:43:32,1934
1935,-0.002310629848947437,0.0005226480323027456,-5.59635652382112,14.282651246495801,2019-07-16 07:43:32,2019-07-16 07:43:32,1935
1936,-0.00021563282413157052,-5.040084954027238e-06,-3.5073132580452864,-3.2857976998202245,2019-07-16 07:43:32,2019-07-16 07:43:32,1936
1937,-0.0010999594688194953,-5.986282544188746e-05,-16.673731331368995,-13.043021765679587,2019-07-16 07:43:32,2019-07-16 07:43:32,1937
1938,-0.00036492331131965497,-2.9683651975136632e-05,-5.361724331665536,-7.68521594486177,2019-07-16 07:43:32,2019-07-16 07:43:32,1938
1939,1.3794162783819594e-05,-3.758374782598569e-05,0.2049849030659627,-20.668190239161763,2019-07-16 07:43:32,2019-07-16 07:43:32,1939
1940,0.00030988481387755635,0.05391035984137334,0.13609895779957842,52.11109104937327,2019-07-16 07:43:32,2019-07-16 07:43:32,1940
1941,-0.015124821054736028,-0.0005132458621540156,-19.481028916738765,-1.3929681787554327,2019-07-16 07:43:32,2019-07-16 07:43:32,1941
1942,-0.0005268495070046918,5.1791500410181614e-05,-2.5298373338021634,3.536708709817101,2019-07-16 07:43:32,2019-07-16 07:43:32,1942
1943,-0.0007766582680849367,-6.491818034216418e-05,-10.83621360206598,-20.394528188184424,2019-07-16 07:43:32,2019-07-16 07:43:32,1943
1944,-0.001890745923294621,-0.00011815763965689219,-14.103853770713673,-4.086478877926823,2019-07-16 07:43:32,2019-07-16 07:43:32,1944
1945,-0.0026743393769468084,0.004924924648679067,-3.0003766029350016,22.962123797595112,2019-07-16 07:43:32,2019-07-16 07:43:32,1945
1946,0.00012596198919662116,-9.390458014195484e-06,2.3889399997439553,-10.333818845950647,2019-07-16 07:43:32,2019-07-16 07:43:32,1946
1947,-0.00039014766794964484,6.930052753521482e-06,-3.758874699649363,1.9406146969718887,2019-07-16 07:43:32,2019-07-16 07:43:32,1947
1948,-0.0029511549029701315,5.013578649743067e-05,-9.966841909010315,1.336509196823245,2019-07-16 07:43:32,2019-07-16 07:43:32,1948
1949,0.0007955928844945239,4.017790635337597e-05,6.94844008982701,13.805623919653694,2019-07-16 07:43:32,2019-07-16 07:43:32,1949
1950,-0.003611274914571911,-0.0012564318158991882,-16.186171690487186,-25.042748847629237,2019-07-16 07:43:32,2019-07-16 07:43:32,1950
1951,-0.003219282371138319,-6.10539734530395e-05,-16.10156284585296,-2.6678389311798396,2019-07-16 07:43:32,2019-07-16 07:43:32,1951
1952,0.15514823770941047,0.07318392247886776,49.11195340443981,97.61410976518404,2019-07-16 07:43:32,2019-07-16 07:43:32,1952
1953,-0.005420144896686206,0.003772165508481082,-6.38615508467853,15.551663214184671,2019-07-16 07:43:32,2019-07-16 07:43:32,1953
1954,-0.0045673722465149735,-0.0004509178217364426,-18.31058624737943,-8.119504566515596,2019-07-16 07:43:32,2019-07-16 07:43:32,1954
1955,-0.015253329626890078,0.0123425599936955,-11.439766924365786,20.760948905558255,2019-07-16 07:43:32,2019-07-16 07:43:32,1955
1956,-0.023930125177478473,0.01985507713099923,-14.240970080074,26.514278554840406,2019-07-16 07:43:32,2019-07-16 07:43:32,1956
1957,-0.001375733959257686,0.0006665071192711244,-2.748678238711422,12.491794614775143,2019-07-16 07:43:32,2019-07-16 07:43:32,1957
1958,-7.886742506306546e-05,-3.7376839495868803e-06,-1.8687751417195113,-5.617818733851123,2019-07-16 07:43:32,2019-07-16 07:43:32,1958
1959,-0.00019874729416154743,-2.266500128597345e-05,-10.210697948529075,-28.747656581773825,2019-07-16 07:43:32,2019-07-16 07:43:32,1959
1960,-0.001915763969245519,5.7698097541963746e-05,-6.769040491070128,1.9342116238297866,2019-07-16 07:43:32,2019-07-16 07:43:32,1960
1961,-0.019311754039077863,-0.0018287283048608657,-13.97341239601739,-5.007733482348564,2019-07-16 07:43:32,2019-07-16 07:43:32,1961
1962,-0.00018706840091823406,1.2485952136319862e-06,-3.1910696802829017,0.9996299205255691,2019-07-16 07:43:32,2019-07-16 07:43:32,1962
1963,-0.0003114084438264711,-8.2389952659206e-06,-3.3822806550931626,-2.6796355977922874,2019-07-16 07:43:32,2019-07-16 07:43:32,1963
1964,-0.02125203158845889,0.0009566191663249716,-21.986519816284904,2.775446363951937,2019-07-16 07:43:32,2019-07-16 07:43:32,1964
1965,-0.0009369908512688663,-3.730665401683658e-05,-5.907855294104185,-3.1002655938247643,2019-07-16 07:43:32,2019-07-16 07:43:32,1965
1966,-0.0002889378691229982,-5.083930293755832e-06,-12.215291524431473,-5.695468734817452,2019-07-16 07:43:32,2019-07-16 07:43:32,1966
1967,-0.010707206104433336,0.0004496614080785752,-15.098907158991054,1.4038238469675224,2019-07-16 07:43:32,2019-07-16 07:43:32,1967
1968,-0.0002701444172310027,-2.3564666435406944e-05,-13.35593033179761,-24.1332969888226,2019-07-16 07:43:32,2019-07-16 07:43:32,1968
1969,-0.017165660029334354,-0.003014125034310111,-28.898870923028827,-6.024159503984404,2019-07-16 07:43:32,2019-07-16 07:43:32,1969
1970,-0.025859098805563713,-0.004406545362122273,-22.001842133700695,-12.215062877748341,2019-07-16 07:43:32,2019-07-16 07:43:32,1970
1971,-0.0030306455665620687,-0.00034440187826201627,-16.93035093259124,-8.639529659790727,2019-07-16 07:43:32,2019-07-16 07:43:32,1971
1972,1.5944217194274012e-05,-7.023694342758855e-07,1.471251026832109,-16.345104958412218,2019-07-16 07:43:32,2019-07-16 07:43:32,1972
1973,-0.0004180465963519063,-3.2991187476684225e-05,-7.836669056672497,-19.452471159827233,2019-07-16 07:43:32,2019-07-16 07:43:32,1973
1974,0.008410386914138077,0.002363789496152452,13.470099192184406,37.29277662172366,2019-07-16 07:43:32,2019-07-16 07:43:32,1974
1975,-0.0011908511586081715,-1.4045473122000797e-05,-4.55854630103239,-0.781515867537125,2019-07-16 07:43:32,2019-07-16 07:43:32,1975
1976,-0.0003993802622528946,-1.0770009803319593e-05,-9.861758990338311,-5.796753348004207,2019-07-16 07:43:32,2019-07-16 07:43:32,1976
1977,-0.003233976301438585,4.785731727618038e-05,-12.169922081160156,2.5649492563943097,2019-07-16 07:43:32,2019-07-16 07:43:32,1977
1978,-0.00029638399457038807,0.0003986709431852405,-0.8411835474138245,15.748803942904813,2019-07-16 07:43:32,2019-07-16 07:43:32,1978
1979,-0.000600965058903963,0.00034731568190444855,-2.143413557729653,16.352860612586486,2019-07-16 07:43:32,2019-07-16 07:43:32,1979
1980,-0.0014367497705103365,-0.0001843386335993609,-5.833706665342075,-5.9075644705301364,2019-07-16 07:43:32,2019-07-16 07:43:32,1980
1981,-0.005847851773732448,-0.0012206308499459477,-20.919409203707097,-12.713881420296492,2019-07-16 07:43:32,2019-07-16 07:43:32,1981
1982,-0.00029742324116197104,-9.196963105345152e-05,-1.7227339446245207,-8.747895088165238,2019-07-16 07:43:32,2019-07-16 07:43:32,1982
1983,0.014782742211789232,0.004285313961357942,10.398531925980949,25.600444759302516,2019-07-16 07:43:32,2019-07-16 07:43:32,1983
1984,0.003391610195083377,0.0020299873610154827,5.33628802077532,24.157871921093996,2019-07-16 07:43:32,2019-07-16 07:43:32,1984
1985,-0.0003334503679139634,-2.076471708651493e-05,-11.361001640420186,-9.238520702666449,2019-07-16 07:43:32,2019-07-16 07:43:32,1985
1986,-0.004179557837991197,0.0015450349062075906,-3.9487772532607477,9.894565845953268,2019-07-16 07:43:32,2019-07-16 07:43:32,1986
1987,-0.0009888065473110988,1.6133931066532042e-05,-4.049759343131506,0.781245558514958,2019-07-16 07:43:32,2019-07-16 07:43:32,1987
1988,-7.886270102299285e-06,-5.094056337539048e-07,-0.4442870637333473,-4.759272056076608,2019-07-16 07:43:32,2019-07-16 07:43:32,1988
1989,-0.007543767189443704,-0.0004531068314435621,-16.870089568902973,-6.793165557807486,2019-07-16 07:43:32,2019-07-16 07:43:32,1989
1990,-0.0015674267779578726,0.006049913686485811,-1.4385131554781694,27.83127731876529,2019-07-16 07:43:32,2019-07-16 07:43:32,1990
1991,-0.003487583220869049,-0.002650492166452134,-26.836447965513123,-17.13795706239901,2019-07-16 07:43:32,2019-07-16 07:43:32,1991
1992,-0.008179478309045096,0.00020738746276610483,-17.50608884285306,1.3443641204657093,2019-07-16 07:43:32,2019-07-16 07:43:32,1992
1993,0.0003646999909753277,-6.381716053857004e-05,2.737277158821914,-12.346374393949612,2019-07-16 07:43:32,2019-07-16 07:43:32,1993
1994,-0.007246017841111377,-0.0005360327511792556,-19.906206814532748,-6.31129310525914,2019-07-16 07:43:32,2019-07-16 07:43:32,1994
1995,-0.0008946732429691962,-7.485017917439394e-05,-15.819422807046013,-19.338144144095995,2019-07-16 07:43:32,2019-07-16 07:43:32,1995
1996,-6.49134918307345e-05,-6.753437379795728e-06,-2.045159695570292,-8.306121052013069,2019-07-16 07:43:32,2019-07-16 07:43:32,1996
1997,-5.694107887514693e-05,-1.939885482931967e-05,-9.439998042181086,-21.018571817165128,2019-07-16 07:43:32,2019-07-16 07:43:32,1997
1998,0.00012331158099378178,0.0003615943804021284,0.3776360270378509,20.18052712368193,2019-07-16 07:43:32,2019-07-16 07:43:32,1998
1999,-0.0064353310171642066,-0.00015616283866072938,-18.164677978673797,-2.243267526068426,2019-07-16 07:43:32,2019-07-16 07:43:32,1999
2000,-0.003618286212243198,-0.00031437881979310713,-12.82985456524963,-4.372401640616459,2019-07-16 07:43:32,2019-07-16 07:43:32,2000
2001,-0.00247803470146929,0.0001764257963823021,-7.58686597295785,5.801222061509329,2019-07-16 07:43:32,2019-07-16 07:43:32,2001
2002,-0.0013094674140018685,-0.0002732574465646754,-14.3792211204507,-9.975079215964097,2019-07-16 07:43:32,2019-07-16 07:43:32,2002
2003,-4.137867949561017e-05,2.5475981188028727e-05,-0.315554553314013,6.348103574864997,2019-07-16 07:43:32,2019-07-16 07:43:32,2003
2004,-0.010555796256272473,-0.0008765696880029096,-12.377274066268459,-5.292380151264617,2019-07-16 07:43:32,2019-07-16 07:43:32,2004
2005,-0.0002393874114243789,-2.038559484695571e-05,-4.851612660276658,-14.604156991412694,2019-07-16 07:43:32,2019-07-16 07:43:32,2005
2006,-0.007444191548082865,-0.0006939296068810814,-16.029200434863494,-2.9367489861466054,2019-07-16 07:43:32,2019-07-16 07:43:32,2006
2007,-0.0020194373851248632,-0.0002290455940552931,-14.524379164365303,-12.305130771424142,2019-07-16 07:43:32,2019-07-16 07:43:32,2007
2008,-0.0014061053440136198,-0.000107753710566605,-8.228716835754163,-4.365725977260342,2019-07-16 07:43:32,2019-07-16 07:43:32,2008
2009,-0.0005929527219468697,-2.182413024243088e-05,-4.965656741276707,-3.823629927349221,2019-07-16 07:43:32,2019-07-16 07:43:32,2009
2010,-0.0010081019053525175,9.989657608846954e-05,-6.283618236192563,5.471424642783532,2019-07-16 07:43:32,2019-07-16 07:43:32,2010
2011,0.0033245826587954518,0.0011005754220060268,5.661319271607675,24.588305477561107,2019-07-16 07:43:32,2019-07-16 07:43:32,2011
2012,-0.009958376043454984,0.00284676833687422,-7.908656455915994,6.814067163030029,2019-07-16 07:43:32,2019-07-16 07:43:32,2012
2013,-0.00014207866509379058,-1.0583795491110099e-05,-9.244474336167631,-14.520142768681847,2019-07-16 07:43:32,2019-07-16 07:43:32,2013
2014,-0.00019807991304147767,-2.147816060588468e-05,-6.868769266554319,-18.131356583276816,2019-07-16 07:43:32,2019-07-16 07:43:32,2014
2015,-1.1244852922273143e-05,-3.1894074291137786e-05,-0.08388412378752268,-5.841286762305724,2019-07-16 07:43:32,2019-07-16 07:43:32,2015
